"case","row_distance","reference_quantile"
585,0.428011588112237,0.983821200429361
586,2.26498366209041,0.985198861103164
587,3.42220941123004,0.986576507519874
588,1.44109641263952,0.987954141024783
589,1.63250243282517,0.989331762959341
590,3.71301387977056,0.990709374661185
591,3.27005497711373,0.992086977464164
592,2.60086793302042,0.993464572698358
593,1.68146058506908,0.994842161690114
594,0.998008653191781,0.99621974576206
595,5.05950450967593,0.997597326233133
596,1.34800187262994,0.998974904418607
597,0.78828826377696,1.00035248163011
598,4.71514715905698,1.00173005917565
599,3.58925709626136,1.00310763835964
600,10.6222102666208,1.00448522048293
601,0.331833558955624,1.0058628068428
602,4.97478188737449,1.00724039873304
603,2.01582574018141,1.00861799744389
604,0.781822314817428,1.00999560426216
605,0.515964225970868,1.01137322047116
606,1.92648771349613,1.0127508473508
607,0.638934743421744,1.01412848617755
608,3.03123409522882,1.01550613822451
609,2.67510023436029,1.01688380476139
610,0.490229458155321,1.01826148705459
611,1.45132013552936,1.01963918636714
612,3.3615767931012,1.02101690395879
613,2.4142820990538,1.02239464108603
614,4.47812693612401,1.02377239900204
615,3.16110606047967,1.02515017895681
616,4.38878942899228,1.02652798219708
617,0.0151400020611473,1.02790580996639
618,1.85381019532408,1.02928366350513
619,2.97512146533291,1.03066154405052
620,3.59929324265222,1.03203945283663
621,2.66521956286099,1.03341739109444
622,2.54938883012395,1.03479536005181
623,0.979700712321411,1.03617336093354
624,2.33375168030229,1.03755139496137
625,1.59919844883064,1.03892946335401
626,8.29556313916126,1.04030756732714
627,3.96506458489193,1.04168570809345
628,0.885387715536589,1.04306388686265
629,1.21957782190375,1.0444421048415
630,0.808460645204846,1.04582036323381
631,2.71703951315032,1.04719866324048
632,5.09369279890076,1.04857700605951
633,2.01284906766808,1.04995539288599
634,2.68962997104802,1.05133382491217
635,1.70942823548284,1.05271230332746
636,2.01582574018141,1.05409082931843
637,7.28383152454348,1.05546940406883
638,4.77919718096143,1.05684802875965
639,1.08127270455015,1.05822670456907
640,2.36758478844971,1.05960543267254
641,2.67349055102718,1.06098421424276
642,2.5291581680842,1.06236305044971
643,8.04113493916891,1.06374194246069
644,2.625490453505,1.06512089144028
645,1.3847358565369,1.06649989855041
646,2.74810525554307,1.06787896495036
647,3.26073647677098,1.06925809179677
648,1.696445631077,1.07063728024367
649,2.26953953970855,1.07201653144248
650,17.4106717387308,1.07339584654205
651,4.78132613331682,1.07477522668866
652,2.57248952502692,1.07615467302602
653,1.36729407439631,1.07753418669534
654,0.0974627974084776,1.07891376883529
655,3.04256006303716,1.08029342058204
656,2.44136530865486,1.08167314306928
657,2.97912016725458,1.08305293742823
658,7.83668412010312,1.08443280478766
659,1.46696130057737,1.0858127462739
660,0.280615197591749,1.08719276301084
661,2.79392985046385,1.08857285612001
662,10.2263257425496,1.08995302672049
663,4.0261640019043,1.09133327592904
664,3.33850622509881,1.09271360486002
665,8.18580094520593,1.09409401462547
666,1.31477683787726,1.09547450633509
667,2.28244598083029,1.09685508109626
668,4.46503666153311,1.09823574001407
669,3.84854800466216,1.09961648419133
670,1.68802585754547,1.10099731472856
671,1.51600024299089,1.10237823272405
672,6.38776568593949,1.10375923927383
673,1.88978881566666,1.1051403354717
674,1.7057552329178,1.10652152240928
675,4.07237049367332,1.10790280117596
676,3.06550458953476,1.10928417285895
677,1.26642437563927,1.11066563854331
678,2.94816779280232,1.11204719931193
679,1.98587449367592,1.11342885624556
680,1.99090898030431,1.11481061042283
681,2.77639194315396,1.11619246292025
682,0.837556474743684,1.11757441481223
683,1.49522966590008,1.11895646717109
684,1.26733130069318,1.1203386210671
685,3.43350575683575,1.12172087756843
686,2.29762153687156,1.12310323774125
687,3.84703758213542,1.12448570264967
688,3.03523193592534,1.12586827335579
689,8.76671177809316,1.12725095091969
690,0.0680041733034643,1.12863373639948
691,0.507601876774196,1.13001663085128
692,7.01733257741694,1.13139963532923
693,2.34784222491472,1.13278275088554
694,1.75262097015499,1.13416597857046
695,3.85131518740535,1.13554931943232
696,2.75397835545502,1.13693277451753
697,3.07774423424297,1.13831634487061
698,3.52693777635962,1.13970003153416
699,1.18124318179469,1.14108383554893
700,2.93509057486702,1.1424677579538
701,2.24394956697688,1.14385179978578
702,1.73690867548306,1.14523596208005
703,8.51246349862283,1.14662024586995
704,4.57422161187602,1.14800465218703
705,2.4661024845364,1.14938918206101
706,4.78630818572627,1.15077383651982
707,0.173185585575959,1.15215861658961
708,3.14406231035718,1.15354352329476
709,2.37505231094,1.1549285576579
710,4.82156806291905,1.1563137206999
711,1.34045318808536,1.1576990134399
712,1.13374302904353,1.15908443689532
713,2.70729486550094,1.16046999208188
714,0.344985734886033,1.16185568001357
715,2.95331866786723,1.16324150170272
716,1.77793541781939,1.16462745815996
717,2.88125161096135,1.16601355039427
718,0.939595885252196,1.16739977941296
719,4.01809145918464,1.16878614622171
720,3.45078486706063,1.17017265182456
721,2.10878056143417,1.17155929722392
722,2.65098720807242,1.17294608342061
723,1.30497689118772,1.17433301141383
